2000,Regular Season,8,Seahawks,03,Raiders,31
2000,Regular Season,8,Browns,00,Steelers,22
2000,Regular Season,8,Redskins,35,Jaguars,16
2000,Regular Season,8,Dolphins,37,Jets,40
2000,Regular Season,9,Panthers,12,Falcons,13
2000,Regular Season,9,Bengals,12,Browns,03
2000,Regular Season,9,Lions,18,Colts,30
2000,Regular Season,9,Packers,20,Dolphins,28
2000,Regular Season,9,Vikings,13,Buccaneers,41
2000,Regular Season,9,Steelers,09,Ravens,06
2000,Regular Season,9,Jets,20,Bills,23
2000,Regular Season,9,Saints,21,Cardinals,10
2000,Regular Season,9,Rams,34,49ers,24
2000,Regular Season,9,Eagles,07,Giants,24
2000,Regular Season,9,Chiefs,24,Seahawks,19
2000,Regular Season,9,Jaguars,23,Cowboys,17
2000,Regular Season,9,Raiders,15,Chargers,13
2000,Regular Season,9,Titans,27,Redskins,21
2000,Regular Season,10,Ravens,27,Bengals,07
2000,Regular Season,10,Dolphins,23,Lions,08
2000,Regular Season,10,Cowboys,13,Eagles,16
2000,Regular Season,10,Bills,16,Patriots,13
2000,Regular Season,10,Colts,24,Bears,27
2000,Regular Season,10,Buccaneers,27,Falcons,14
2000,Regular Season,10,49ers,15,Saints,31
2000,Regular Season,10,Steelers,07,Titans,09
2000,Regular Season,10,Giants,24,Browns,03
2000,Regular Season,10,Redskins,15,Cardinals,16
2000,Regular Season,10,Chiefs,31,Raiders,49
2000,Regular Season,10,Chargers,15,Seahawks,17
2000,Regular Season,10,Broncos,30,Jets,23
2000,Regular Season,10,Panthers,27,Rams,24
2000,Regular Season,10,Vikings,20,Packers,26
2000,Regular Season,11,Seahawks,28,Jaguars,21
2000,Regular Season,11,Saints,20,Panthers,10
2000,Regular Season,11,Bengals,06,Cowboys,23
2000,Regular Season,11,Bears,03,Bills,20
2000,Regular Season,11,Ravens,24,Titans,23
2000,Regular Season,11,Falcons,10,Lions,13
2000,Regular Season,11,Cardinals,14,Vikings,31
2000,Regular Season,11,Eagles,26,Steelers,23
2000,Regular Season,11,Patriots,11,Browns,19
2000,Regular Season,11,Chiefs,07,49ers,21
2000,Regular Season,11,Dolphins,17,Chargers,07
2000,Regular Season,11,Packers,15,Buccaneers,20
2000,Regular Season,11,Rams,38,Giants,24
2000,Regular Season,11,Jets,15,Colts,23
2000,Regular Season,11,Raiders,24,Broncos,27
2000,Regular Season,12,Browns,10,Titans,24
2000,Regular Season,12,Colts,24,Packers,26
2000,Regular Season,12,Buccaneers,10,Bears,13
2000,Regular Season,12,Bills,21,Chiefs,17
2000,Regular Season,12,Panthers,17,Vikings,31
2000,Regular Season,12,Bengals,13,Patriots,16
2000,Regular Season,12,Raiders,31,Saints,22
2000,Regular Season,12,Cardinals,09,Eagles,34
2000,Regular Season,12,Lions,31,Giants,21
2000,Regular Season,12,Jets,20,Dolphins,03
2000,Regular Season,12,Chargers,37,Broncos,38
2000,Regular Season,12,Cowboys,00,Ravens,27
2000,Regular Season,12,Falcons,06,49ers,16
2000,Regular Season,12,Jaguars,34,Steelers,24
2000,Regular Season,12,Redskins,33,Rams,20
2000,Regular Season,13,Patriots,09,Lions,34
2000,Regular Season,13,Vikings,27,Cowboys,15
2000,Regular Season,13,Steelers,48,Bengals,28
2000,Regular Season,13,Eagles,23,Redskins,20
2000,Regular Season,13,Saints,31,Rams,24
2000,Regular Season,13,Browns,07,Ravens,44
2000,Regular Season,13,Bears,10,Jets,17
2000,Regular Season,13,Bills,17,Buccaneers,31
2000,Regular Season,13,Falcons,14,Raiders,41
2000,Regular Season,13,Dolphins,17,Colts,14
2000,Regular Season,13,Broncos,38,Seahawks,31
2000,Regular Season,13,Chiefs,16,Chargers,17
2000,Regular Season,13,Titans,13,Jaguars,16
2000,Regular Season,13,Giants,31,Cardinals,07
2000,Regular Season,13,Packers,14,Panthers,31
2000,Regular Season,14,Lions,17,Vikings,24
2000,Regular Season,14,Cardinals,13,Bengals,24
2000,Regular Season,14,Titans,15,Eagles,13
2000,Regular Season,14,Seahawks,30,Falcons,10
2000,Regular Season,14,Rams,03,Panthers,16
2000,Regular Season,14,Raiders,20,Steelers,21
2000,Regular Season,14,Cowboys,07,Buccaneers,27
2000,Regular Season,14,Broncos,38,Saints,23
2000,Regular Season,14,Dolphins,33,Bills,06
2000,Regular Season,14,Giants,09,Redskins,07
2000,Regular Season,14,49ers,45,Chargers,17
2000,Regular Season,14,Colts,17,Jets,27
2000,Regular Season,14,Browns,00,Jaguars,48
2000,Regular Season,14,Packers,28,Bears,06
2000,Regular Season,14,Chiefs,24,Patriots,30
2000,Regular Season,15,Cardinals,10,Jaguars,44
2000,Regular Season,15,Panthers,14,Chiefs,15
2000,Regular Season,15,Buccaneers,16,Dolphins,13
2000,Regular Season,15,Chargers,03,Ravens,24
2000,Regular Season,15,Steelers,10,Giants,30
2000,Regular Season,15,Eagles,35,Browns,24
2000,Regular Season,15,Patriots,17,Bears,24
2000,Regular Season,15,Bengals,03,Titans,35
2000,Regular Season,15,Lions,13,Packers,26
2000,Regular Season,15,Seahawks,24,Broncos,31
2000,Regular Season,15,Saints,31,49ers,27
2000,Regular Season,15,Redskins,13,Cowboys,32
2000,Regular Season,15,Vikings,29,Rams,40
2000,Regular Season,15,Jets,07,Raiders,31
2000,Regular Season,15,Bills,20,Colts,44
2000,Regular Season,16,Redskins,03,Steelers,24
2000,Regular Season,16,Raiders,24,Seahawks,27
2000,Regular Season,16,Falcons,07,Saints,23
2000,Regular Season,16,Packers,33,Vikings,28
2000,Regular Season,16,Titans,24,Browns,00
2000,Regular Season,16,Chargers,22,Panthers,30
2000,Regular Season,16,Patriots,13,Bills,10
2000,Regular Season,16,Jaguars,14,Bengals,17
2000,Regular Season,16,Broncos,07,Chiefs,20
2000,Regular Season,16,Lions,10,Jets,07
2000,Regular Season,16,Bears,00,49ers,17
2000,Regular Season,16,Colts,20,Dolphins,13
2000,Regular Season,16,Ravens,13,Cardinals,07
2000,Regular Season,16,Giants,17,Cowboys,13
2000,Regular Season,16,Rams,35,Buccaneers,38
2000,Regular Season,17,Jaguars,25,Giants,28
2000,Regular Season,17,49ers,09,Broncos,38
2000,Regular Season,17,Bills,42,Seahawks,23
2000,Regular Season,17,Cardinals,03,Redskins,20
2000,Regular Season,17,Chiefs,13,Falcons,29
2000,Regular Season,17,Buccaneers,14,Packers,17
2000,Regular Season,17,Rams,26,Saints,21
2000,Regular Season,17,Jets,20,Ravens,34
2000,Regular Season,17,Bears,23,Lions,20
2000,Regular Season,17,Bengals,07,Eagles,16
2000,Regular Season,17,Dolphins,27,Patriots,24
2000,Regular Season,17,Steelers,34,Chargers,21
2000,Regular Season,17,Vikings,10,Colts,31
2000,Regular Season,17,Panthers,09,Raiders,52
2000,Regular Season,17,Cowboys,00,Titans,31
2000,Post-Season,18,Colts,17,Dolphins,23
2000,Post-Season,18,Rams,28,Saints,31
2000,Post-Season,18,Broncos,03,Ravens,21
2000,Post-Season,18,Buccaneers,03,Eagles,21
2000,Post-Season,18,Saints,16,Vikings,34
2000,Post-Season,18,Dolphins,00,Raiders,27
2000,Post-Season,18,Ravens,24,Titans,10
2000,Post-Season,18,Eagles,10,Giants,20
2000,Post-Season,18,Vikings,00,Giants,41
2000,Post-Season,18,Ravens,16,Raiders,03
2000,Post-Season,18,Ravens,34,Giants,07
2000,Post-Season,18,NFC,17,AFC,38
2001,Regular Season,1,Panthers,24,Vikings,13
2001,Regular Season,1,Buccaneers,10,Cowboys,06
2001,Regular Season,1,Seahawks,09,Browns,06
2001,Regular Season,1,Steelers,03,Jaguars,21
2001,Regular Season,1,Raiders,27,Chiefs,24
2001,Regular Season,1,Bears,06,Ravens,17
2001,Regular Season,1,Lions,06,Packers,28
2001,Regular Season,1,Colts,45,Jets,24
2001,Regular Season,1,Patriots,17,Bengals,23
2001,Regular Season,1,Saints,24,Bills,06
2001,Regular Season,1,Redskins,03,Chargers,30
2001,Regular Season,1,Rams,20,Eagles,17
2001,Regular Season,1,Falcons,13,49ers,16
2001,Regular Season,1,Dolphins,31,Titans,23
2001,Regular Season,1,Giants,20,Broncos,31
2001,Regular Season,2,Titans,06,Jaguars,13
2001,Regular Season,2,Panthers,16,Falcons,24
2001,Regular Season,2,Bills,26,Colts,42
2001,Regular Season,2,Raiders,15,Dolphins,18
2001,Regular Season,2,Chargers,32,Cowboys,21
2001,Regular Season,2,Lions,14,Browns,24
2001,Regular Season,2,Giants,13,Chiefs,03
2001,Regular Season,2,Vikings,10,Bears,17
2001,Regular Season,2,Ravens,10,Bengals,21
2001,Regular Season,2,Jets,10,Patriots,03
2001,Regular Season,2,Eagles,27,Seahawks,03
2001,Regular Season,2,Rams,30,49ers,26
2001,Regular Season,2,Broncos,38,Cardinals,17
2001,Regular Season,2,Redskins,00,Packers,37
2001,Regular Season,3,Chiefs,45,Redskins,13
2001,Regular Season,3,Buccaneers,16,Vikings,20
2001,Regular Season,3,Steelers,20,Bills,03
2001,Regular Season,3,Saints,13,Giants,21
2001,Regular Season,3,Dolphins,10,Rams,42
2001,Regular Season,3,Colts,13,Patriots,44
2001,Regular Season,3,Packers,28,Panthers,07
2001,Regular Season,3,Falcons,34,Cardinals,14
2001,Regular Season,3,Seahawks,14,Raiders,38
2001,Regular Season,3,Browns,23,Jaguars,14
2001,Regular Season,3,Bengals,14,Chargers,28
2001,Regular Season,3,Ravens,20,Broncos,13
2001,Regular Season,3,Cowboys,18,Eagles,40
2001,Regular Season,3,49ers,19,Jets,17
2001,Regular Season,4,Cardinals,21,Eagles,20
2001,Regular Season,4,Bears,31,Falcons,03
2001,Regular Season,4,Redskins,09,Giants,23
2001,Regular Season,4,Titans,07,Ravens,26
2001,Regular Season,4,Chargers,16,Browns,20
2001,Regular Season,4,Patriots,10,Dolphins,30
2001,Regular Season,4,Vikings,15,Saints,28
2001,Regular Season,4,Bengals,07,Steelers,16
2001,Regular Season,4,Chiefs,06,Broncos,20
2001,Regular Season,4,Jaguars,15,Seahawks,24
2001,Regular Season,4,Jets,42,Bills,36
2001,Regular Season,4,Cowboys,21,Raiders,28
2001,Regular Season,4,Packers,10,Buccaneers,14
2001,Regular Season,4,Panthers,14,49ers,24
2001,Regular Season,4,Rams,35,Lions,00
2001,Regular Season,5,Cardinals,13,Bears,20
2001,Regular Season,5,Ravens,23,Packers,31
2001,Regular Season,5,Browns,14,Bengals,24
2001,Regular Season,5,Saints,27,Panthers,25
2001,Regular Season,5,Buccaneers,28,Titans,31
2001,Regular Season,5,49ers,37,Falcons,31
2001,Regular Season,5,Chargers,26,Patriots,29
2001,Regular Season,5,Lions,26,Vikings,31
2001,Regular Season,5,Giants,14,Rams,15
2001,Regular Season,5,Steelers,20,Chiefs,17
2001,Regular Season,5,Dolphins,17,Jets,21
2001,Regular Season,5,Broncos,21,Seahawks,34
2001,Regular Season,5,Raiders,23,Colts,18
2001,Regular Season,5,Redskins,07,Cowboys,09
2001,Regular Season,6,Bills,13,Jaguars,10
2001,Regular Season,6,Ravens,14,Browns,24
2001,Regular Season,6,Panthers,14,Redskins,17
2001,Regular Season,6,Steelers,17,Buccaneers,10
2001,Regular Season,6,Rams,34,Jets,14
2001,Regular Season,6,Titans,27,Lions,24
2001,Regular Season,6,Falcons,20,Saints,13
2001,Regular Season,6,Bears,24,Bengals,00
2001,Regular Season,6,Patriots,38,Colts,17
2001,Regular Season,6,Chiefs,16,Cardinals,24
2001,Regular Season,6,Broncos,10,Chargers,27
2001,Regular Season,6,Packers,13,Vikings,35
2001,Regular Season,6,Eagles,10,Giants,09
2001,Regular Season,7,Colts,35,Chiefs,28
2001,Regular Season,7,Vikings,14,Buccaneers,41
2001,Regular Season,7,49ers,31,Bears,37
2001,Regular Season,7,Jets,13,Panthers,12
2001,Regular Season,7,Saints,34,Rams,31
2001,Regular Season,7,Jaguars,17,Ravens,18
2001,Regular Season,7,Bengals,31,Lions,27
2001,Regular Season,7,Giants,21,Redskins,35
2001,Regular Season,7,Cardinals,03,Cowboys,17
2001,Regular Season,7,Patriots,20,Broncos,31
2001,Regular Season,7,Dolphins,24,Seahawks,20
2001,Regular Season,7,Raiders,20,Eagles,10
2001,Regular Season,7,Bills,24,Chargers,27
2001,Regular Season,7,Titans,07,Steelers,34
2001,Regular Season,8,Ravens,13,Steelers,10
2001,Regular Season,8,Panthers,06,Dolphins,23
2001,Regular Season,8,Jaguars,24,Titans,28
2001,Regular Season,8,Buccaneers,20,Packers,21
2001,Regular Season,8,Patriots,24,Falcons,10
2001,Regular Season,8,Colts,30,Bills,14
2001,Regular Season,8,Cowboys,24,Giants,27
2001,Regular Season,8,Lions,13,49ers,21
2001,Regular Season,8,Eagles,21,Cardinals,07
2001,Regular Season,8,Chiefs,25,Chargers,20
2001,Regular Season,8,Seahawks,14,Redskins,27
2001,Regular Season,8,Browns,21,Bears,27
2001,Regular Season,8,Jets,16,Saints,09
2001,Regular Season,8,Broncos,28,Raiders,38
2001,Regular Season,9,Packers,20,Bears,12
2001,Regular Season,9,Steelers,15,Browns,12
2001,Regular Season,9,Bengals,13,Jaguars,30
2001,Regular Season,9,Cowboys,13,Falcons,20
2001,Regular Season,9,Panthers,14,Rams,48
2001,Regular Season,9,Chiefs,07,Jets,27
2001,Regular Season,9,Dolphins,27,Colts,24
2001,Regular Season,9,Buccaneers,20,Lions,17
2001,Regular Season,9,Bills,11,Patriots,21
2001,Regular Season,9,Chargers,16,Broncos,26
2001,Regular Season,9,Giants,17,Cardinals,10
2001,Regular Season,9,Saints,27,49ers,28
2001,Regular Season,9,Vikings,17,Eagles,48
2001,Regular Season,9,Raiders,27,Seahawks,34
2001,Regular Season,9,Ravens,16,Titans,10
2001,Regular Season,10,Seahawks,23,Bills,20
2001,Regular Season,10,Titans,20,Bengals,07
2001,Regular Season,10,Browns,27,Ravens,17
2001,Regular Season,10,Falcons,23,Packers,20
2001,Regular Season,10,49ers,25,Panthers,22
2001,Regular Season,10,Colts,20,Saints,34
2001,Regular Season,10,Eagles,36,Cowboys,03
2001,Regular Season,10,Jets,24,Dolphins,00
2001,Regular Season,10,Chargers,24,Raiders,34
2001,Regular Season,10,Jaguars,07,Steelers,20
2001,Regular Season,10,Lions,38,Cardinals,45
2001,Regular Season,10,Bears,27,Buccaneers,24
2001,Regular Season,10,Redskins,17,Broncos,10
2001,Regular Season,10,Rams,24,Patriots,17
2001,Regular Season,10,Giants,16,Vikings,28
2001,Regular Season,11,Packers,29,Lions,27
2001,Regular Season,11,Broncos,26,Cowboys,24
2001,Regular Season,11,Dolphins,34,Bills,27
2001,Regular Season,11,Bengals,00,Browns,18
2001,Regular Season,11,Falcons,10,Panthers,07
2001,Regular Season,11,Ravens,24,Jaguars,21
2001,Regular Season,11,Redskins,13,Eagles,03
2001,Regular Season,11,Seahawks,07,Chiefs,19
2001,Regular Season,11,49ers,40,Colts,21
2001,Regular Season,11,Steelers,34,Titans,24
2001,Regular Season,11,Cardinals,20,Chargers,17
2001,Regular Season,11,Saints,17,Patriots,34
2001,Regular Season,11,Raiders,28,Giants,10
2001,Regular Season,11,Bears,13,Vikings,06
2001,Regular Season,11,Buccaneers,24,Rams,17
2001,Regular Season,12,Eagles,23,Chiefs,10
2001,Regular Season,12,Panthers,23,Saints,27
2001,Regular Season,12,Buccaneers,16,Bengals,13
2001,Regular Season,12,Broncos,10,Dolphins,21
2001,Regular Season,12,Titans,31,Browns,15
2001,Regular Season,12,Lions,10,Bears,13
2001,Regular Season,12,Colts,27,Ravens,39
2001,Regular Season,12,Vikings,16,Steelers,21
2001,Regular Season,12,Patriots,17,Jets,16
2001,Regular Season,12,Chargers,10,Seahawks,13
2001,Regular Season,12,Rams,35,Falcons,06
2001,Regular Season,12,Cowboys,20,Redskins,14
2001,Regular Season,12,Cardinals,34,Raiders,31
2001,Regular Season,12,Bills,00,49ers,35
2001,Regular Season,12,Packers,28,Jaguars,21
2001,Regular Season,13,Chargers,14,Eagles,24
2001,Regular Season,13,49ers,14,Rams,27
2001,Regular Season,13,Giants,13,Cowboys,20
2001,Regular Season,13,Saints,28,Falcons,10
2001,Regular Season,13,Jaguars,14,Bengals,10
2001,Regular Season,13,Lions,12,Buccaneers,15
2001,Regular Season,13,Titans,24,Vikings,42
2001,Regular Season,13,Panthers,24,Bills,25
2001,Regular Season,13,Bears,07,Packers,17
2001,Regular Season,13,Browns,16,Patriots,27
2001,Regular Season,13,Redskins,20,Cardinals,10
2001,Regular Season,13,Chiefs,26,Raiders,28
2001,Regular Season,13,Jets,07,Steelers,18
2001,Regular Season,13,Seahawks,07,Broncos,20
2001,Regular Season,13,Colts,06,Dolphins,41
2001,Regular Season,14,Cardinals,13,Giants,17
2001,Regular Season,14,Raiders,13,Chargers,06
2001,Regular Season,14,Bengals,14,Jets,15
2001,Regular Season,14,Falcons,27,Colts,41
2001,Regular Season,14,Jaguars,15,Browns,10
2001,Regular Season,14,Buccaneers,03,Bears,27
2001,Regular Season,14,Patriots,12,Bills,09
2001,Regular Season,14,Vikings,24,Lions,27
2001,Regular Season,14,Broncos,23,Chiefs,26
2001,Regular Season,14,Eagles,20,Redskins,06
2001,Regular Season,14,Dolphins,00,49ers,21
2001,Regular Season,14,Packers,20,Titans,26
2001,Regular Season,14,Cowboys,03,Seahawks,29
2001,Regular Season,14,Steelers,26,Ravens,21
2001,Regular Season,14,Rams,34,Saints,21
2001,Regular Season,15,Dolphins,13,Patriots,20
2001,Regular Season,15,Eagles,03,49ers,13
2001,Regular Season,15,Titans,13,Raiders,10
2001,Regular Season,15,Bengals,00,Ravens,16
2001,Regular Season,15,Bears,20,Redskins,15
2001,Regular Season,15,Bills,30,Falcons,33
2001,Regular Season,15,Seahawks,24,Giants,27
2001,Regular Season,15,Chargers,17,Chiefs,20
2001,Regular Season,15,Rams,38,Panthers,32
2001,Regular Season,15,Lions,14,Steelers,47
2001,Regular Season,15,Jaguars,33,Vikings,03
2001,Regular Season,15,Saints,21,Buccaneers,48
2001,Regular Season,15,Cowboys,10,Cardinals,17
2001,Regular Season,15,Browns,07,Packers,30
2001,Regular Season,15,Jets,29,Colts,28
2001,Regular Season,16,Ravens,10,Buccaneers,22
2001,Regular Season,16,Colts,17,Rams,42
2001,Regular Season,16,Chiefs,30,Jaguars,26
2001,Regular Season,16,Vikings,13,Packers,24
2001,Regular Season,16,Browns,41,Titans,38
2001,Regular Season,16,Bears,24,Lions,00
2001,Regular Season,16,Bills,14,Jets,09
2001,Regular Season,16,Steelers,23,Bengals,26
2001,Regular Season,16,49ers,21,Cowboys,27
2001,Regular Season,16,Cardinals,30,Panthers,07
2001,Regular Season,16,Falcons,14,Dolphins,21
2001,Regular Season,16,Giants,21,Eagles,24
2001,Regular Season,16,Seahawks,25,Chargers,22
2001,Regular Season,16,Raiders,17,Broncos,23
2001,Regular Season,16,Redskins,40,Saints,10
2001,Regular Season,17,Broncos,10,Colts,29
2001,Regular Season,17,Cardinals,17,Redskins,20
2001,Regular Season,17,Browns,07,Steelers,28
2001,Regular Season,17,49ers,38,Saints,00
2001,Regular Season,17,Patriots,38,Panthers,06
2001,Regular Season,17,Jaguars,13,Bears,33
2001,Regular Season,17,Packers,34,Giants,25
2001,Regular Season,17,Bengals,23,Titans,21
2001,Regular Season,17,Cowboys,10,Lions,15
2001,Regular Season,17,Falcons,13,Rams,31
2001,Regular Season,17,Chiefs,18,Seahawks,21
2001,Regular Season,17,Jets,24,Raiders,22
2001,Regular Season,17,Bills,07,Dolphins,34
2001,Regular Season,17,Eagles,17,Buccaneers,13
2001,Regular Season,17,Vikings,03,Ravens,19
2001,Post-Season,18,Buccaneers,09,Eagles,31
2001,Post-Season,18,Jets,24,Raiders,38
2001,Post-Season,18,49ers,15,Packers,25
2001,Post-Season,18,Ravens,20,Dolphins,03
2001,Post-Season,18,Eagles,33,Bears,19
2001,Post-Season,18,Raiders,13,Patriots,16
2001,Post-Season,18,Ravens,10,Steelers,27
2001,Post-Season,18,Packers,17,Rams,45
2001,Post-Season,18,Patriots,24,Steelers,17
2001,Post-Season,18,Eagles,24,Rams,29
2001,Post-Season,18,Rams,17,Patriots,20
2001,Post-Season,18,AFC,30,NFC,38
2002,Regular Season,1,49ers,16,Giants,13
2002,Regular Season,1,Cardinals,23,Redskins,31
2002,Regular Season,1,Vikings,23,Bears,27
2002,Regular Season,1,Chiefs,40,Browns,39
2002,Regular Season,1,Colts,28,Jaguars,25
2002,Regular Season,1,Lions,21,Dolphins,49
2002,Regular Season,1,Jets,37,Bills,31
2002,Regular Season,1,Falcons,34,Packers,37
2002,Regular Season,1,Eagles,24,Titans,27
2002,Regular Season,1,Ravens,07,Panthers,10
2002,Regular Season,1,Chargers,34,Bengals,06
2002,Regular Season,1,Rams,16,Broncos,23
2002,Regular Season,1,Saints,26,Buccaneers,20
2002,Regular Season,1,Seahawks,17,Raiders,31
2002,Regular Season,1,Cowboys,10,Texans,19
2002,Regular Season,1,Steelers,14,Patriots,30
2002,Regular Season,2,Dolphins,21,Colts,13
2002,Regular Season,2,Buccaneers,25,Ravens,00
2002,Regular Season,2,Bengals,07,Browns,20
2002,Regular Season,2,Titans,13,Cowboys,21
2002,Regular Season,2,Jaguars,23,Chiefs,16
2002,Regular Season,2,Bears,14,Falcons,13
2002,Regular Season,2,Packers,20,Saints,35
2002,Regular Season,2,Patriots,44,Jets,07
2002,Regular Season,2,Lions,07,Panthers,31
2002,Regular Season,2,Cardinals,24,Seahawks,13
2002,Regular Season,2,Giants,26,Rams,21
2002,Regular Season,2,Broncos,24,49ers,14
2002,Regular Season,2,Texans,03,Chargers,24
2002,Regular Season,2,Bills,45,Vikings,39
2002,Regular Season,2,Raiders,30,Steelers,17
2002,Regular Season,2,Eagles,37,Redskins,07
2002,Regular Season,3,Browns,31,Titans,28
2002,Regular Season,3,Jets,03,Dolphins,30
2002,Regular Season,3,Chiefs,38,Patriots,41
2002,Regular Season,3,Colts,23,Texans,03
2002,Regular Season,3,Panthers,21,Vikings,14
2002,Regular Season,3,Saints,29,Bears,23
2002,Regular Season,3,Cowboys,13,Eagles,44
2002,Regular Season,3,Chargers,23,Cardinals,15
2002,Regular Season,3,Bills,23,Broncos,28
2002,Regular Season,3,Seahawks,06,Giants,09
2002,Regular Season,3,Packers,37,Lions,31
2002,Regular Season,3,Redskins,10,49ers,20
2002,Regular Season,3,Bengals,03,Falcons,30
2002,Regular Season,3,Rams,14,Buccaneers,26
